,text,flag,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
751, porsiteloperdiste de visita en efektotv jorge ortiz de pinedo critico el futbol mexicano video completo ,0,FALSE,0,NA,27/07/2017 22:21,FALSE,NA,8.91E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",michavancuren73,0,FALSE,FALSE,NA,NA
752, porsiteloperdiste borracho cae en el intento de bajar en un camino de terraceria ,0,FALSE,0,NA,27/07/2017 22:20,FALSE,NA,8.91E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",En_Desacuerdo,0,FALSE,FALSE,NA,NA
753, porsiteloperdiste proponen que transitos de tampico cobren multas en el momento ,0,FALSE,0,NA,27/07/2017 22:20,FALSE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MilenioTam,1,FALSE,FALSE,NA,NA
754, porsiteloperdiste encuentroinformativo edicion semanal 131 manifestaciones magisterio ,0,FALSE,0,NA,27/07/2017 22:15,TRUE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",EncInformativo,0,FALSE,FALSE,NA,NA
755, porsiteloperdiste pemex reporta utilidad de 32 mil 761 mdp en el segundo trimestre del ano noticiasm economia ,0,FALSE,0,NA,27/07/2017 22:15,TRUE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",NoticiaSMRTV,0,FALSE,FALSE,NA,NA
756,canada dice si a la letra t en su ejercito redessociales socialmedia porsiteloperdiste,0,FALSE,0,NA,27/07/2017 22:12,FALSE,NA,8.91E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",SplashDeIdeas,0,FALSE,FALSE,NA,NA
757, porsiteloperdiste congreso nunca aprobo concesionar con pro faj hidrolimpieza por 30 anos ,0,FALSE,1,NA,27/07/2017 22:01,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,2,FALSE,FALSE,NA,NA
758, porsiteloperdiste dale play al reprise de nuestro programa radial del jueves 27 de julio del 2017 ,0,FALSE,0,NA,27/07/2017 22:00,FALSE,NA,8.91E+17,NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",concriteriogt,0,FALSE,FALSE,NA,NA
759, porsiteloperdiste alexandra stergios alexs265 te presenta las rafagasdeestadio estadiodiario aqui mas noticias ,0,FALSE,1,NA,27/07/2017 21:47,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EfektoNoticias,0,FALSE,FALSE,NA,NA
760, porsiteloperdiste primeralinea fracasa audiencia de gobierno en ixtepec gobernador llega cinco horas tarde ,0,FALSE,0,NA,27/07/2017 21:43,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",urbanosoax,0,FALSE,FALSE,NA,NA
761, porsiteloperdiste de visita en efektotv jorge ortiz de pinedo critico el futbol mexicano video completo ,0,FALSE,0,NA,27/07/2017 21:42,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EfektoNoticias,0,FALSE,FALSE,NA,NA
762, porsiteloperdiste congreso nunca aprobo concesionar con pro faj hidrolimpieza por 30 anos ,0,FALSE,1,NA,27/07/2017 21:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,1,FALSE,FALSE,NA,NA
763, porsiteloperdiste transmitio en vivo la muerte de su hermana ,0,FALSE,0,NA,27/07/2017 21:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",CarlozzPineda,0,FALSE,FALSE,NA,NA
764,cosas que a nadie le importan porsiteloperdiste ,0,FALSE,0,NA,27/07/2017 21:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.leavingworkbehind.com"" rel=""nofollow"">Evergreen Post Tweeter</a>",RegioGayCom,0,FALSE,FALSE,NA,NA
765, porsiteloperdiste te dejamos el link de la entrevista con los candidatos de vamos paso2017 pchg 2datemporada ,0,FALSE,0,NA,27/07/2017 21:10,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PuebloChicoHG,0,FALSE,FALSE,NA,NA
766, porsiteloperdiste aqui la columna latinoamericaensintonia sobre la tumba francesa pchg 2datemporada ,0,FALSE,0,NA,27/07/2017 21:08,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PuebloChicoHG,0,FALSE,FALSE,NA,NA
767, porsiteloperdiste concesionarios obligados a adquirir camaras de vigilancia y botones de panico ,0,FALSE,2,NA,27/07/2017 21:01,TRUE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,2,FALSE,FALSE,NA,NA
768, porsiteloperdiste eres tu officialmculkin actor reaparece totalmente rejuvenecido ,0,FALSE,0,NA,27/07/2017 20:59,FALSE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CanalAntigua,1,FALSE,FALSE,NA,NA
769, porsiteloperdiste eternamente joven chuando tan el modelo de 50 anos con cuerpo de 25 ,0,FALSE,1,NA,27/07/2017 20:58,FALSE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",diariodigitalgt,1,FALSE,FALSE,NA,NA
770, porsiteloperdiste porsinoloviste todos flotaran con el nuevo trailer de itmovie itlapelicula it ,0,FALSE,1,NA,27/07/2017 20:57,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cinescopia,1,FALSE,FALSE,NA,NA
771, porsiteloperdiste eternamente joven chuando tan el modelo de 50 anos con cuerpo de 25 ,0,FALSE,10,NA,27/07/2017 20:45,FALSE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CanalAntigua,1,FALSE,FALSE,NA,NA
772, porsiteloperdiste concesionarios obligados a adquirir camaras de vigilancia y botones de panico ,0,FALSE,2,NA,27/07/2017 20:30,TRUE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
773, porsiteloperdiste joven muere tras caida de tirolesa a 22 metros de altura ,0,FALSE,0,NA,27/07/2017 20:25,FALSE,NA,8.91E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",En_Desacuerdo,0,FALSE,FALSE,NA,NA
774, porsiteloperdiste congreso nunca aprobo concesionar con pro faj hidrolimpieza por 30 anos ,0,FALSE,1,NA,27/07/2017 20:01,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,1,FALSE,FALSE,NA,NA
775, porsiteloperdiste propone picomadrazo que sea el congresotab quien seleccione a magistrados del tsjtabasco medi ,0,FALSE,5,NA,27/07/2017 19:42,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pvemtabasco,4,FALSE,FALSE,NA,NA
776, porsiteloperdiste doctorchene lee propuesta de picomadrazo para que sea congresotab quien seleccione magistrad ,0,FALSE,2,NA,27/07/2017 19:39,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pvemtabasco,2,FALSE,FALSE,NA,NA
777, porsiteloperdiste asi inicio aristeguienvivo este 27 de julio video ,0,FALSE,0,NA,27/07/2017 19:31,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",DuyjessJessduy,0,FALSE,FALSE,NA,NA
778, porsiteloperdiste congreso nunca aprobo concesionar con pro faj hidrolimpieza por 30 anos ,0,FALSE,0,NA,27/07/2017 19:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
779, porsiteloperdiste increible interrumpen boda entre joven de 22 anos y una nina de 5 ,0,FALSE,0,NA,27/07/2017 19:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",CarlozzPineda,0,FALSE,FALSE,NA,NA
780, porsiteloperdiste la cadena rosewood llego a puebla para convertirse en el hotel preferido de los viajeros ,0,FALSE,0,NA,27/07/2017 19:30,FALSE,NA,8.91E+17,NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",Via_Mexico,0,FALSE,FALSE,NA,NA
781, porsiteloperdiste adrian beltre se sigue acercando poco a poco a los 3 000 hits aqui sus hits de ayer ,0,FALSE,5,NA,27/07/2017 19:20,TRUE,NA,8.91E+17,NA,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast</a>",losrangers,6,FALSE,FALSE,NA,NA
782, porsiteloperdiste defensa de javier n apela vinculacion a proceso ,0,FALSE,0,NA,27/07/2017 19:20,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",EfektoNoticias,0,FALSE,FALSE,NA,NA
783,17 trucos faciles para mejorar tus fotos sin mucho esfuerzo porsiteloperdiste ,0,FALSE,0,NA,27/07/2017 19:14,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",VicMac_Apps,0,FALSE,FALSE,NA,NA
784, porsiteloperdiste therealhos35 tuvo una noche magica con el bate losreales ,0,FALSE,0,NA,27/07/2017 19:14,FALSE,NA,8.91E+17,NA,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast</a>",losreales,0,FALSE,FALSE,NA,NA
785, porsiteloperdiste kengiles53 llego al juego bailando y listo para la fiesta losastros ,0,FALSE,14,NA,27/07/2017 19:11,TRUE,NA,8.91E+17,NA,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast</a>",LosAstros,3,FALSE,FALSE,NA,NA
786,facebook y su plan futurista redessociales socialmedia porsiteloperdiste,0,FALSE,0,NA,27/07/2017 19:11,FALSE,NA,8.91E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",SplashDeIdeas,0,FALSE,FALSE,NA,NA
787, porsiteloperdiste rafael devers conecta este bombazo como el 1er hit de su carrera mediasrojas en espanol ,0,FALSE,44,NA,27/07/2017 19:09,TRUE,NA,8.91E+17,NA,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast</a>",RedSoxBeisbol,11,FALSE,FALSE,NA,NA
788,17 trucos faciles para mejorar tus fotos sin mucho esfuerzo porsiteloperdiste ,0,FALSE,0,NA,27/07/2017 19:08,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",IPM90,0,FALSE,FALSE,NA,NA
789, porsiteloperdiste aqui esta la remontanda de losdodgers para conseguir el triunfo en la jornada de ayer en ,0,FALSE,44,NA,27/07/2017 19:05,TRUE,NA,8.91E+17,NA,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast</a>",LosDodgers,8,FALSE,FALSE,NA,NA
790,pretemporada impoluta victoria contra el borussia presagio europa empieza la liga en nada rcde qsf piatti pretemporada europa go,0,FALSE,0,NA,28/07/2017 20:02,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BegoFuentes2,0,FALSE,FALSE,NA,NA
791, pretemporada gracias por la hospitalidad a todo el staff del centro internacional del este hasta la vuelta ,0,FALSE,116,NA,28/07/2017 19:57,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BocaJrsOficial,32,FALSE,FALSE,NA,NA
792,final en pinatararena lorcafcsad 3 1 fccartagena efs pretemporada ,0,FALSE,3,NA,28/07/2017 19:53,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FCCartagena_efs,9,FALSE,FALSE,NA,NA
793, pretemporada ftbol sin pechera tantoni perez ramadan kelly y more espindola medina c acosta y diaz l acosta y balvorin ,0,FALSE,0,NA,28/07/2017 19:49,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CristianAbanCJA,0,FALSE,FALSE,NA,NA
794, pretemporada ftbol con pechera pave alvarado barreal lovato y menendez assennato lillo garnier y bautista ibanez y angulo ,0,FALSE,0,NA,28/07/2017 19:49,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CristianAbanCJA,0,FALSE,FALSE,NA,NA
795, 45 minutos seguimos aprendiendo pretemporada betis foto via betisweb ,0,FALSE,24,NA,28/07/2017 19:46,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cesardelahoz_26,6,FALSE,FALSE,NA,NA
796, tigre pretemporada el segundo turno de viernes se desarrolla con trabajos de precision y control de pelota ,0,FALSE,13,NA,28/07/2017 19:46,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",catigreoficial,8,FALSE,FALSE,NA,NA
797,min 78 gol del cartagena marca lvaro gonzalez de penalti 3 1 pretemporada,0,FALSE,12,NA,28/07/2017 19:36,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FCCartagena_efs,6,FALSE,FALSE,NA,NA
798, pretemporada ad apopa 1 4 san pablo municipal,0,FALSE,0,NA,28/07/2017 19:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Asfutbol503,0,FALSE,FALSE,NA,NA
799, pretemporada confirmado el primer amistoso de pretemporada el proximo miercoles 2 8 frente a ,0,FALSE,21,NA,28/07/2017 19:29,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DepMoronOficial,7,FALSE,FALSE,NA,NA
800,en pinatararena seguimos con el lorcafcsad 2 fccartagena efs 0 pretemporada ,0,FALSE,0,NA,28/07/2017 19:26,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LaGuia2B,0,FALSE,FALSE,NA,NA
801, emartsoccerpro ribelles 10 y cbarreda2 titulares en el getafe vs alcoyano pretemporada ,0,FALSE,1,NA,28/07/2017 19:15,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EmartSoccerPRO,1,FALSE,FALSE,NA,NA
802,concluimos la semana con circuitos de resistencia velocidad y fuerza pretemporada terceradivision ,0,FALSE,0,NA,28/07/2017 19:13,FALSE,NA,8.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",FCQueretaro,0,FALSE,FALSE,NA,NA
803,como cuesta la pretemporada pretemporada semporteriata manana hare fotos a ver que tal semana a semana ,0,FALSE,2,NA,28/07/2017 19:07,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RuthMarieC,0,FALSE,FALSE,NA,NA
804,comienza la segunda mitad en el campo principal de pinatararena 1 0 pretemporada,0,FALSE,5,NA,28/07/2017 19:07,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FCCartagena_efs,1,FALSE,FALSE,NA,NA
805,sigue para adelante valores todosjuntos pretemporada alegria ,0,FALSE,20,NA,28/07/2017 19:05,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mantovanimartin,6,FALSE,FALSE,NA,NA
806, academia practica a diario y trabaja duro para alcanzar el exito vamoscv juntossomosmas pretemporada ,0,FALSE,0,NA,28/07/2017 19:00,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ciudadvinotinto,0,FALSE,FALSE,NA,NA
807,yan brice caro franco vazquez muriel y ganso x diversos motivos no viajan a inglaterra para disputar el trofeo emirates cup pretemporada,0,FALSE,0,NA,28/07/2017 18:52,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BlogLoloBeato,0,FALSE,FALSE,NA,NA
808,descanso en estella cd izarra 0 0 cd corellano pretemporada ganas tercera segundab graciasizarra ,0,FALSE,2,NA,28/07/2017 18:52,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CD_Corellano,1,FALSE,FALSE,NA,NA
809,descanso en pinatararena buenos minutos de los albinegros con varias ocasiones y un gol anulado por fuera de jueg ,0,FALSE,11,NA,28/07/2017 18:52,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FCCartagena_efs,6,FALSE,FALSE,NA,NA
810, pretemporada amistoso cdcalamonte2014 vs cdsanservan 21 00 horas municipal de calamonte ,0,FALSE,1,NA,28/07/2017 18:46,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FPcdarroyo,0,FALSE,FALSE,NA,NA
811,me llama la atencion el buen marcaje del bvb a jurado10marin del rcdespanyol interesante el lateral zagadou amistoso pretemporada,0,FALSE,0,NA,28/07/2017 18:37,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vicvi211,0,FALSE,FALSE,NA,NA
812,continuamos seguimos con la pretemporada construyendo un gran equipo ahora mismo entreno en el noucamp ,0,FALSE,1,NA,28/07/2017 18:36,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CEConstancia,0,FALSE,FALSE,NA,NA
813,min 30 busca el empate el conjunto albinegro 1 0 pretemporada ,0,FALSE,5,NA,28/07/2017 18:34,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FCCartagena_efs,3,FALSE,FALSE,NA,NA
814, pretemporada asi vuelven los jugadores de atoficial a la provincia manana entrenaran por la tarde en el comp ,0,FALSE,8,NA,28/07/2017 18:26,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EncuestasDknas,6,FALSE,FALSE,NA,NA
815,el werder bremen ha derrotado por la minima al westhamutd en partido amistoso de pretemporada ,0,FALSE,0,NA,28/07/2017 18:23,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlfBertinho,0,FALSE,FALSE,NA,NA
816,minuto 20 todo correcto salvo que javi lopez esta jugando a la ruleta rusa rcde pretemporada dortmundrcde,0,FALSE,0,NA,28/07/2017 18:21,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JosepLuisCerro,0,FALSE,FALSE,NA,NA
817,min 13 gol del lorcafcsad 1 0 pretemporada,0,FALSE,5,NA,28/07/2017 18:15,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FCCartagena_efs,6,FALSE,FALSE,NA,NA
818,comienza el partido en pinatararena pretemporada,0,FALSE,10,NA,28/07/2017 18:06,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FCCartagena_efs,4,FALSE,FALSE,NA,NA
819, pretemporada otra vez pepe de penal sand le dio el triunfo 1 0 a lanus ante la reserva de belgrano ,0,FALSE,0,NA,28/07/2017 18:05,FALSE,NA,8.91E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",MrXLanus,0,FALSE,FALSE,NA,NA
820, pretemporada otra vez pepe de penal sand le dio el triunfo 1 0 a lanus ante la reserva de belgrano ,0,FALSE,0,NA,28/07/2017 18:05,FALSE,NA,8.91E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DDReinoso,0,FALSE,FALSE,NA,NA
821, pretemporada otra vez pepe de penal sand le dio el triunfo 1 0 a lanus ante la reserva de belgrano ,0,FALSE,16,NA,28/07/2017 18:04,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fortalezagrana,6,FALSE,FALSE,NA,NA
822, pretemporada 27 07 2017 estadio vivartellez velezcf 8 1 velezcfb ficha y fotografias ,0,FALSE,5,NA,28/07/2017 17:56,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",VELEZCFoficial,5,FALSE,FALSE,NA,NA
823,calientan los albinegros en pinatararena a falta de diez minutos para que comience el amistoso de pretemporada ,0,FALSE,8,NA,28/07/2017 17:50,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FCCartagena_efs,4,FALSE,FALSE,NA,NA
824,ve de nuevo los goles de ayer ante el besiktas laspalmas besiktas laliga pretemporada siempreavante,0,FALSE,3,NA,28/07/2017 17:46,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_CANES_,2,FALSE,FALSE,NA,NA
825,pretemporada para los q tiran mierda q la sigan chupando mas ganas q nunca y muy positivo alem pretemporada futbol,0,FALSE,6,NA,28/07/2017 17:31,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SANT1985,0,FALSE,FALSE,NA,NA
826, pretemporada ste dia nuestro equipo 11 lobosoficial se enfrentara a cd nuevo san sebastian en un partido de car ,0,FALSE,0,NA,28/07/2017 17:31,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",11_LobosOficial,0,FALSE,FALSE,NA,NA
827,alineaciones aqui tenemos los dos onces titulares para el partido de esta tarde en pinatararena pretemporada ,0,FALSE,17,NA,28/07/2017 17:21,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FCCartagena_efs,7,FALSE,FALSE,NA,NA
828,valencia gaya soler lato y santi mina se reincorporan de nuevo garay y nani no futbol pretemporada deporte ,0,FALSE,1,NA,28/07/2017 17:15,FALSE,NA,8.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Nostresport,1,FALSE,FALSE,NA,NA
829, vamosriver pretemporada te mostramos las fotos exclusivas del primer amistoso del dia twitter riverplate ,0,FALSE,0,NA,28/07/2017 16:50,FALSE,NA,8.91E+17,NA,"<a href=""http://www.futbol-addict.com/es-arg/news/primera-division/river-plate"" rel=""nofollow"">River Plate Addict</a>",RiverP_Addict,0,FALSE,FALSE,NA,NA
830,barza vs real madrid derby pretemporada internationalchampionscup ,0,FALSE,0,NA,28/07/2017 16:37,FALSE,NA,8.91E+17,NA,"<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>",boletinmarcador,0,FALSE,FALSE,NA,NA
831,vamos a por la tercera sesion del dia pretemporada cadiz cf,0,FALSE,0,NA,28/07/2017 16:36,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDietasEngordan,0,FALSE,FALSE,NA,NA
832,chicharito se une a la pretemporada del west ham dialogos diario chicharito ,0,FALSE,0,NA,28/07/2017 16:34,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dialogosdiario,0,FALSE,FALSE,NA,NA
833, vamosriver pretemporada las fotos exclusivas ,0,FALSE,3,NA,28/07/2017 16:26,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JRS_RIVER,0,FALSE,FALSE,NA,NA
834, vamosriver pretemporada te mostramos las fotos exclusivas del primer amistoso del dia ,0,FALSE,0,NA,28/07/2017 16:26,FALSE,NA,8.91E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",TrianguloRiver,0,FALSE,FALSE,NA,NA
835,rt carpoficial vamosriver pretemporada te mostramos las fotos exclusivas del primer amistoso del ,0,FALSE,0,NA,28/07/2017 16:24,FALSE,NA,8.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",fifa15reviews,0,FALSE,FALSE,NA,NA
836,rt carpoficial vamosriver pretemporada te mostramos las fotos exclusivas del primer amistoso del d ,0,FALSE,0,NA,28/07/2017 16:24,FALSE,NA,8.91E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",fifa15reviews,0,FALSE,FALSE,NA,NA
837, vamosriver pretemporada te mostramos las fotos exclusivas del primer amistoso del dia ,0,FALSE,24,NA,28/07/2017 16:23,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ElMonuoficial,18,FALSE,FALSE,NA,NA
838, vamosriver pretemporada te mostramos las fotos exclusivas del primer amistoso del dia ,0,FALSE,429,NA,28/07/2017 16:22,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CARPoficial,74,FALSE,FALSE,NA,NA
839,the latest el futbol se siente pretemporada weuro2017,0,FALSE,0,NA,28/07/2017 16:18,FALSE,NA,8.91E+17,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",radiolaembajada,0,FALSE,FALSE,NA,NA
840,11 inicial a garos oliveros raul marcel lazaro eneko grifell javi lopez valiente enric jorge felix i adria pretemporada,0,FALSE,11,NA,28/07/2017 16:04,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lleida_Esportiu,3,FALSE,FALSE,NA,NA
841, pretemporada orlando riverplate seguimos ,0,FALSE,145,NA,28/07/2017 15:58,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",exepalacios_,22,FALSE,FALSE,NA,NA
842, pretemporada el plantel celeste ya se encuentra rumbo a cordoba asi lo comenta maximiliano lugo junto a ezequiel ,0,FALSE,19,NA,28/07/2017 15:47,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IDGTEMPERLEY,2,FALSE,FALSE,NA,NA
843, river 3 0 soccerinstituteatmontverdeacademy con goles de scocco tomas andrade y rossi en la pretemporada en orlando ,0,FALSE,2,NA,28/07/2017 15:28,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RiverNoticiasTB,1,FALSE,FALSE,NA,NA
